country,year_month,paper_count,total_cites,paper_count_cumsum,cites_cumsum,Average,IFEval_Raw,IFEval,BBH_Raw,BBH,MATH_Lvl_5_Raw,MATH_Lvl_5,GPQA_Raw,GPQA,MUSR_Raw,MUSR,MMLU_PRO_Raw,MMLU_PRO,symbol,open,high,low,close,adjusted_close,volume,import_value,"Communications, computer, etc. (% of service exports, BoP)","Communications, computer, etc. (% of service imports, BoP)","Computer, communications and other services (% of commercial service exports)","Computer, communications and other services (% of commercial service imports)","Foreign direct investment, net (BoP, current US$)","Foreign direct investment, net inflows (BoP, current US$)",GDP (current US$),GDP growth (annual %),GDP per capita (current US$),High-technology exports (% of manufactured exports),High-technology exports (current US$),"Inflation, GDP deflator (annual %)",Research and development expenditure (% of GDP),Researchers in R&D (per million people),Scientific and technical journal articles,Technicians in R&D (per million people)
China,2023-11-01,5330,11585,101626.0,591366.0,27.31063187,0.593111832,59.31118322,0.559036605,37.6239876,0.092900302,9.290030211,0.366610738,15.54809843,0.505864583,23.93307292,0.453457447,39.27304965,000688,874.04,913.2,857.63,865.68,865.68,402669449.0,18062637.0,62.91642841964422,30.269145834826823,62.74836184311771,29.88254541723687,142573770573.99002,42727679407.24,17794783039551.957,5.249557863877911,12614.06174164212,26.568213654288087,825045389470.0,-0.5823937940267712,,,,
China,2023-12-01,5924,11163,107550.0,602529.0,27.31063187,0.593111832,59.31118322,0.559036605,37.6239876,0.092900302,9.290030211,0.366610738,15.54809843,0.505864583,23.93307292,0.453457447,39.27304965,000688,863.33,880.03,822.44,852.0,852.0,318609300.0,18903269.0,62.91642841964422,30.269145834826823,62.74836184311771,29.88254541723687,142573770573.99002,42727679407.24,17794783039551.957,5.249557863877911,12614.06174164212,26.568213654288087,825045389470.0,-0.5823937940267712,,,,
China,2024-01-01,12808,17578,120358.0,620107.0,27.31063187,0.593111832,59.31118322,0.559036605,37.6239876,0.202416918,20.24169184,0.366610738,15.54809843,0.505864583,23.93307292,0.453457447,39.27304965,000688,850.97,850.97,681.38,684.85,684.85,325636020.0,16557801.0,,,,,,,,,,,,,,,,
China,2024-02-01,3215,9791,123573.0,629898.0,27.31063187,0.593111832,59.31118322,0.559036605,37.6239876,0.202416918,20.24169184,0.366610738,15.54809843,0.505864583,23.93307292,0.453457447,39.27304965,000688,680.72,811.65,635.74,807.71,807.71,375782473.0,13029192.0,,,,,,,,,,,,,,,,
China,2024-03-01,5186,11068,128759.0,640966.0,27.31063187,0.593111832,59.31118322,0.559036605,37.6239876,0.202416918,20.24169184,0.366610738,15.54809843,0.505864583,23.93307292,0.453457447,39.27304965,000688,809.4,827.63,751.24,762.74,762.74,441132769.0,18488843.0,,,,,,,,,,,,,,,,
China,2024-04-01,3994,6106,132753.0,647072.0,33.1271529,0.593886444,59.38864435,0.618380039,44.98454526,0.302870091,30.28700906,0.366610738,15.54809843,0.505864583,23.93307292,0.536070479,48.45227541,000688,765.63,780.2,719.12,767.46,767.46,369507245.0,18633861.0,,,,,,,,,,,,,,,,
China,2024-05-01,5141,5463,137894.0,652535.0,35.45667093,0.606675842,60.66758423,0.66173403,51.85613119,0.311178248,31.11782477,0.394295302,19.2393736,0.505864583,23.93307292,0.573055186,52.56168735,000688,778.99,785.07,719.54,743.23,743.23,344210160.0,18175843.0,,,,,,,,,,,,,,,,
China,2024-06-01,4517,4366,142411.0,656901.0,35.45667093,0.606675842,60.66758423,0.66173403,51.85613119,0.311178248,31.11782477,0.394295302,19.2393736,0.505864583,23.93307292,0.573055186,52.56168735,000688,743.61,766.12,710.54,712.08,712.08,395509750.0,18957965.0,,,,,,,,,,,,,,,,
China,2024-07-01,4690,3161,147101.0,660062.0,35.45667093,0.606675842,60.66758423,0.66173403,51.85613119,0.311178248,31.11782477,0.394295302,19.2393736,0.505864583,23.93307292,0.573055186,52.56168735,000688,711.65,756.68,683.4,743.37,743.37,363105300.0,21379612.0,,,,,,,,,,,,,,,,
China,2024-08-01,3913,2556,151014.0,662618.0,38.020957,0.606675842,60.66758423,0.66173403,51.85613119,0.553625378,55.36253776,0.394295302,19.2393736,0.505864583,23.93307292,0.573055186,52.56168735,000688,745.96,748.77,666.41,694.16,694.16,295114259.0,19324577.0,,,,,,,,,,,,,,,,
China,2024-09-01,2306,933,153320.0,663551.0,38.44114357,0.606675842,60.66758423,0.679732067,54.6150578,0.553625378,55.36253776,0.411912752,21.58836689,0.505864583,23.93307292,0.596825133,55.20279255,000688,693.67,872.37,640.35,872.37,872.37,311840853.0,21279983.0,,,,,,,,,,,,,,,,
China,2024-10-01,4265,999,157585.0,664550.0,38.44114357,0.606675842,60.66758423,0.679732067,54.6150578,0.553625378,55.36253776,0.411912752,21.58836689,0.505864583,23.93307292,0.596825133,55.20279255,000688,1045.05,1084.68,872.16,969.45,969.45,790737636.0,20849475.0,,,,,,,,,,,,,,,,
China,2024-11-01,3368,764,160953.0,665314.0,38.44114357,0.606675842,60.66758423,0.679732067,54.6150578,0.553625378,55.36253776,0.411912752,21.58836689,0.505864583,23.93307292,0.596825133,55.20279255,000688,960.21,1080.57,937.97,1007.39,1007.39,826623887.0,19504391.0,,,,,,,,,,,,,,,,
China,2024-12-01,3271,384,164224.0,665698.0,38.44114357,0.606675842,60.66758423,0.679732067,54.6150578,0.553625378,55.36253776,0.411912752,21.58836689,0.505864583,23.93307292,0.596825133,55.20279255,000688,1008.71,1051.9,965.49,988.93,988.93,713577884.0,23325842.0,,,,,,,,,,,,,,,,
China,2025-01-01,4273,201,168497.0,665899.0,38.44114357,0.606675842,60.66758423,0.679732067,54.6150578,0.570241692,57.02416918,0.411912752,21.58836689,0.536625,28.71145833,0.596825133,55.20279255,000688,986.82,994.77,931.0,955.09,955.09,457556364.0,,,,,,,,,,,,,,,,,
France,2022-03-01,374,1386,374.0,1386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,^FCHI,6454.975670855978,6549.477836277174,6374.931704313859,6452.03224779212,6452.03224779212,2934718800.0,8214586.0,49.07805855639087,55.91088171120551,48.805850374920965,55.904768615114605,-21135660317.7474,109574904464.643,2796302210398.844,2.5708404744396915,41082.81193207471,22.983183444706302,106026835558.0,3.220632171169086,2.23311996459961,5181.845703125,65888.42,
France,2022-04-01,276,1523,650.0,2909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,^FCHI,6565.852616159539,6614.6447111430925,6503.779502467105,6557.998458059211,6557.998458059211,1549959400.0,7001344.0,49.07805855639087,55.91088171120551,48.805850374920965,55.904768615114605,-21135660317.7474,109574904464.643,2796302210398.844,2.5708404744396915,41082.81193207471,22.983183444706302,106026835558.0,3.220632171169086,2.23311996459961,5181.845703125,65888.42,
France,2022-05-01,332,1703,982.0,4612.0,4.387894129,0.137337819,13.73378192,0.31405492,4.397452928,0.008308157,0.83081571,0.264261745,1.901565996,0.403083333,8.185416667,0.116439495,1.82661052,^FCHI,6349.112704190341,6395.795498934659,6285.788662997159,6341.941850142045,6341.941850142045,1952982700.0,7278969.0,49.07805855639087,55.91088171120551,48.805850374920965,55.904768615114605,-21135660317.7474,109574904464.643,2796302210398.844,2.5708404744396915,41082.81193207471,22.983183444706302,106026835558.0,3.220632171169086,2.23311996459961,5181.845703125,65888.42,
France,2022-06-01,539,2462,1521.0,7074.0,4.387894129,0.137337819,13.73378192,0.31405492,4.397452928,0.008308157,0.83081571,0.264261745,1.901565996,0.403083333,8.185416667,0.116439495,1.82661052,^FCHI,6162.082697088068,6203.186368075284,6102.470037286932,6139.317693536932,6139.317693536932,1761847100.0,7597194.0,49.07805855639087,55.91088171120551,48.805850374920965,55.904768615114605,-21135660317.7474,109574904464.643,2796302210398.844,2.5708404744396915,41082.81193207471,22.983183444706302,106026835558.0,3.220632171169086,2.23311996459961,5181.845703125,65888.42,
France,2022-07-01,410,1401,1931.0,8475.0,4.387894129,0.137337819,13.73378192,0.31405492,4.397452928,0.008308157,0.83081571,0.264261745,1.901565996,0.403083333,8.185416667,0.116439495,1.82661052,^FCHI,6072.963820684524,6130.907110305059,6031.085263206845,6095.971447172619,6095.971447172619,1588082500.0,6447304.0,49.07805855639087,55.91088171120551,48.805850374920965,55.904768615114605,-21135660317.7474,109574904464.643,2796302210398.844,2.5708404744396915,41082.81193207471,22.983183444706302,106026835558.0,3.220632171169086,2.23311996459961,5181.845703125,65888.42,
France,2022-08-01,342,1759,2273.0,10234.0,4.387894129,0.137337819,13.73378192,0.31405492,4.397452928,0.008308157,0.83081571,0.264261745,1.901565996,0.403083333,8.185416667,0.116439495,1.82661052,^FCHI,6449.069654381793,6481.879564368207,6405.285241168478,6435.908245584239,6435.908245584239,1480950600.0,6099289.0,49.07805855639087,55.91088171120551,48.805850374920965,55.904768615114605,-21135660317.7474,109574904464.643,2796302210398.844,2.5708404744396915,41082.81193207471,22.983183444706302,106026835558.0,3.220632171169086,2.23311996459961,5181.845703125,65888.42,
France,2022-09-01,386,1051,2659.0,11285.0,4.387894129,0.137337819,13.73378192,0.31405492,4.397452928,0.008308157,0.83081571,0.264261745,1.901565996,0.403083333,8.185416667,0.116439495,1.82661052,^FCHI,6015.511874112216,6068.636829723011,5964.08085493608,6017.379971590909,6017.379971590909,1789764900.0,7400507.0,49.07805855639087,55.91088171120551,48.805850374920965,55.904768615114605,-21135660317.7474,109574904464.643,2796302210398.844,2.5708404744396915,41082.81193207471,22.983183444706302,106026835558.0,3.220632171169086,2.23311996459961,5181.845703125,65888.42,
France,2022-10-01,410,1439,3069.0,12724.0,4.387894129,0.137337819,13.73378192,0.31405492,4.397452928,0.008308157,0.83081571,0.264261745,1.901565996,0.403083333,8.185416667,0.116439495,1.82661052,^FCHI,6005.313383556548,6068.479585193452,5963.041922433035,6030.415690104167,6030.415690104167,1530909300.0,6802579.0,49.07805855639087,55.91088171120551,48.805850374920965,55.904768615114605,-21135660317.7474,109574904464.643,2796302210398.844,2.5708404744396915,41082.81193207471,22.983183444706302,106026835558.0,3.220632171169086,2.23311996459961,5181.845703125,65888.42,
France,2022-11-01,417,1395,3486.0,14119.0,4.387894129,0.137337819,13.73378192,0.31405492,4.397452928,0.008308157,0.83081571,0.264261745,1.901565996,0.403083333,8.185416667,0.116439495,1.82661052,^FCHI,6542.893177379261,6587.09228515625,6513.993563565341,6556.690895774148,6556.690895774148,1663727000.0,7604792.0,49.07805855639087,55.91088171120551,48.805850374920965,55.904768615114605,-21135660317.7474,109574904464.643,2796302210398.844,2.5708404744396915,41082.81193207471,22.983183444706302,106026835558.0,3.220632171169086,2.23311996459961,5181.845703125,65888.42,
France,2022-12-01,368,1026,3854.0,15145.0,4.387894129,0.137337819,13.73378192,0.31405492,4.397452928,0.008308157,0.83081571,0.264261745,1.901565996,0.403083333,8.185416667,0.116439495,1.82661052,^FCHI,6608.757138206845,6641.717657180059,6564.149018787202,6600.163853236607,6600.163853236607,1448945200.0,7167942.0,49.07805855639087,55.91088171120551,48.805850374920965,55.904768615114605,-21135660317.7474,109574904464.643,2796302210398.844,2.5708404744396915,41082.81193207471,22.983183444706302,106026835558.0,3.220632171169086,2.23311996459961,5181.845703125,65888.42,
France,2023-01-01,2186,4640,6040.0,19785.0,4.387894129,0.137337819,13.73378192,0.31405492,4.397452928,0.008308157,0.83081571,0.264261745,1.901565996,0.403083333,8.185416667,0.116439495,1.82661052,^FCHI,6930.244540127841,6977.070001775568,6907.399081143466,6952.406405362216,6952.406405362216,1456704600.0,7399725.0,51.72450631244886,55.53332171071455,51.48006189317784,55.52750163374208,30513104655.7174,8803377981.64788,3051831611384.76,0.9364875026714828,44690.93453951175,23.679708201072614,115256032667.0,5.30357175264875,,,,
France,2023-02-01,275,777,6315.0,20562.0,4.387894129,0.137337819,13.73378192,0.31405492,4.397452928,0.008308157,0.83081571,0.264261745,1.901565996,0.403083333,8.185416667,0.116439495,1.82661052,^FCHI,7227.705493164062,7270.471948242188,7187.497485351562,7231.676489257812,7231.676489257812,1563441300.0,7094506.0,51.72450631244886,55.53332171071455,51.48006189317784,55.52750163374208,30513104655.7174,8803377981.64788,3051831611384.76,0.9364875026714828,44690.93453951175,23.679708201072614,115256032667.0,5.30357175264875,,,,
France,2023-03-01,297,1455,6612.0,22017.0,4.387894129,0.137337819,13.73378192,0.31405492,4.397452928,0.008308157,0.83081571,0.264261745,1.901565996,0.403083333,8.185416667,0.116439495,1.82661052,^FCHI,7172.643915591033,7221.666100543478,7106.04345703125,7164.398288892663,7164.398288892663,1805593600.0,8480950.0,51.72450631244886,55.53332171071455,51.48006189317784,55.52750163374208,30513104655.7174,8803377981.64788,3051831611384.76,0.9364875026714828,44690.93453951175,23.679708201072614,115256032667.0,5.30357175264875,,,,
France,2023-04-01,262,982,6874.0,22999.0,4.387894129,0.137337819,13.73378192,0.31405492,4.397452928,0.008308157,0.83081571,0.264261745,1.901565996,0.403083333,8.185416667,0.116439495,1.82661052,^FCHI,7461.847222222223,7488.269395616319,7436.406629774306,7464.669949001736,7464.669949001736,1218351300.0,7296010.0,51.72450631244886,55.53332171071455,51.48006189317784,55.52750163374208,30513104655.7174,8803377981.64788,3051831611384.76,0.9364875026714828,44690.93453951175,23.679708201072614,115256032667.0,5.30357175264875,,,,
France,2023-05-01,342,910,7216.0,23909.0,4.387894129,0.137337819,13.73378192,0.31405492,4.397452928,0.008308157,0.83081571,0.264261745,1.901565996,0.403083333,8.185416667,0.116439495,1.82661052,^FCHI,7379.215443004261,7408.259499289773,7333.406383167614,7363.190496271307,7363.190496271307,1411849900.0,7745068.0,51.72450631244886,55.53332171071455,51.48006189317784,55.52750163374208,30513104655.7174,8803377981.64788,3051831611384.76,0.9364875026714828,44690.93453951175,23.679708201072614,115256032667.0,5.30357175264875,,,,
France,2023-06-01,489,1260,7705.0,25169.0,4.387894129,0.137337819,13.73378192,0.31405492,4.397452928,0.008308157,0.83081571,0.264261745,1.901565996,0.403083333,8.185416667,0.116439495,1.82661052,^FCHI,7247.481844815341,7282.697287819602,7215.558194247159,7256.376353870739,7256.376353870739,1185789100.0,8192856.0,51.72450631244886,55.53332171071455,51.48006189317784,55.52750163374208,30513104655.7174,8803377981.64788,3051831611384.76,0.9364875026714828,44690.93453951175,23.679708201072614,115256032667.0,5.30357175264875,,,,
France,2023-06-01,489,1260,7705.0,25169.0,4.387894129,0.137337819,13.73378192,0.31405492,4.397452928,0.008308157,0.83081571,0.264261745,1.901565996,0.403083333,8.185416667,0.116439495,1.82661052,^FCHI,7247.481844815341,7282.697287819602,7215.558194247159,7256.376353870739,7256.376353870739,1185789100.0,8192856.0,51.72450631244886,55.53332171071455,51.48006189317784,55.52750163374208,30513104655.7174,8803377981.64788,3051831611384.76,0.9364875026714828,44690.93453951175,23.679708201072614,115256032667.0,5.30357175264875,,,,
France,2023-07-01,444,887,8149.0,26056.0,4.387894129,0.137337819,13.73378192,0.31405492,4.397452928,0.008308157,0.83081571,0.264261745,1.901565996,0.403083333,8.185416667,0.116439495,1.82661052,^FCHI,7325.176199776785,7370.220005580357,7292.897158668155,7335.973353794643,7335.973353794643,1060306800.0,7440975.0,51.72450631244886,55.53332171071455,51.48006189317784,55.52750163374208,30513104655.7174,8803377981.64788,3051831611384.76,0.9364875026714828,44690.93453951175,23.679708201072614,115256032667.0,5.30357175264875,,,,
France,2023-08-01,335,921,8484.0,26977.0,4.387894129,0.137337819,13.73378192,0.31405492,4.397452928,0.008308157,0.83081571,0.264261745,1.901565996,0.403083333,8.185416667,0.116439495,1.82661052,^FCHI,7300.356487771739,7340.724779211957,7258.513926630435,7292.221743376359,7292.221743376359,1119864900.0,6439969.0,51.72450631244886,55.53332171071455,51.48006189317784,55.52750163374208,30513104655.7174,8803377981.64788,3051831611384.76,0.9364875026714828,44690.93453951175,23.679708201072614,115256032667.0,5.30357175264875,,,,
France,2023-09-01,398,486,8882.0,27463.0,17.72165111,0.497765928,49.77659277,0.476817352,25.8400254,0.035498489,3.549848943,0.291946309,5.592841163,0.4139375,10.67552083,0.30127992,22.36443558,^FCHI,7223.7881091889885,7264.113374255952,7186.068568638393,7224.377604166667,7224.377604166667,1063649400.0,7420470.0,51.72450631244886,55.53332171071455,51.48006189317784,55.52750163374208,30513104655.7174,8803377981.64788,3051831611384.76,0.9364875026714828,44690.93453951175,23.679708201072614,115256032667.0,5.30357175264875,,,,
France,2023-10-01,401,710,9283.0,28173.0,17.72165111,0.497765928,49.77659277,0.476817352,25.8400254,0.035498489,3.549848943,0.291946309,5.592841163,0.4139375,10.67552083,0.30127992,22.36443558,^FCHI,6975.491787997159,7014.852761008523,6929.549937855114,6970.598166725852,6970.598166725852,1186296700.0,7710946.0,51.72450631244886,55.53332171071455,51.48006189317784,55.52750163374208,30513104655.7174,8803377981.64788,3051831611384.76,0.9364875026714828,44690.93453951175,23.679708201072614,115256032667.0,5.30357175264875,,,,
France,2023-11-01,333,487,9616.0,28660.0,17.72165111,0.497765928,49.77659277,0.476817352,25.8400254,0.035498489,3.549848943,0.291946309,5.592841163,0.4139375,10.67552083,0.30127992,22.36443558,^FCHI,7145.56591796875,7184.574107776989,7125.5,7160.007768110795,7160.007768110795,1155031400.0,7829457.0,51.72450631244886,55.53332171071455,51.48006189317784,55.52750163374208,30513104655.7174,8803377981.64788,3051831611384.76,0.9364875026714828,44690.93453951175,23.679708201072614,115256032667.0,5.30357175264875,,,,
France,2023-12-01,409,536,10025.0,29196.0,19.66510892,0.549622779,54.96227787,0.509771138,30.40029927,0.101963746,10.19637462,0.320469799,9.395973154,0.4413125,13.6640625,0.387134309,31.90381206,^FCHI,7509.504728618421,7539.925318667763,7489.054276315789,7514.37841796875,7514.37841796875,1023563200.0,7359614.0,51.72450631244886,55.53332171071455,51.48006189317784,55.52750163374208,30513104655.7174,8803377981.64788,3051831611384.76,0.9364875026714828,44690.93453951175,23.679708201072614,115256032667.0,5.30357175264875,,,,
France,2024-01-01,1158,1080,11183.0,30276.0,19.66510892,0.549622779,54.96227787,0.509771138,30.40029927,0.101963746,10.19637462,0.320469799,9.395973154,0.4413125,13.6640625,0.387134309,31.90381206,^FCHI,7469.401744495739,7497.312744140625,7425.187766335227,7463.700062144886,7463.700062144886,1134390000.0,7410036.0,,,,,,,,,,,,,,,,
France,2024-02-01,241,313,11424.0,30589.0,19.66510892,0.549622779,54.96227787,0.509771138,30.40029927,0.101963746,10.19637462,0.320469799,9.395973154,0.4413125,13.6640625,0.387134309,31.90381206,^FCHI,7749.082891555059,7775.089053199405,7725.373837425595,7754.8852306547615,7754.8852306547615,1288344100.0,7556291.0,,,,,,,,,,,,,,,,
France,2024-03-01,402,408,11826.0,30997.0,19.66510892,0.549622779,54.96227787,0.509771138,30.40029927,0.101963746,10.19637462,0.320469799,9.395973154,0.4413125,13.6640625,0.387134309,31.90381206,^FCHI,8086.246997070312,8122.04453125,8062.2659912109375,8099.106982421875,8099.106982421875,1173789100.0,7799793.0,,,,,,,,,,,,,,,,
France,2024-04-01,284,268,12110.0,31265.0,25.74093628,0.549622779,54.96227787,0.623980747,45.58840384,0.183534743,18.35347432,0.375838926,16.77852349,0.4413125,13.6640625,0.463929521,40.43661348,^FCHI,8067.460542224702,8105.580961681548,8017.9599609375,8054.4013671875,8054.4013671875,1232523700.0,7558293.0,,,,,,,,,,,,,,,,
France,2024-05-01,432,247,12542.0,31512.0,27.18674068,0.756077208,75.60772085,0.625000218,45.7310409,0.183534743,18.35347432,0.377516779,17.00223714,0.4413125,13.6640625,0.463929521,40.43661348,^FCHI,8100.740878018466,8130.873579545455,8068.866787997159,8101.697265625,8101.697265625,1176827100.0,7371221.0,,,,,,,,,,,,,,,,
France,2024-06-01,388,258,12930.0,31770.0,27.18674068,0.756077208,75.60772085,0.625000218,45.7310409,0.183534743,18.35347432,0.377516779,17.00223714,0.4413125,13.6640625,0.463929521,40.43661348,^FCHI,7769.40849609375,7796.099487304687,7696.75498046875,7740.12646484375,7740.12646484375,1588907500.0,7487709.0,,,,,,,,,,,,,,,,
France,2024-07-01,438,159,13368.0,31929.0,27.18674068,0.756077208,75.60772085,0.625000218,45.7310409,0.183534743,18.35347432,0.377516779,17.00223714,0.4413125,13.6640625,0.463929521,40.43661348,^FCHI,7579.87742017663,7618.737028702446,7534.573518172554,7573.8251953125,7573.8251953125,1201845400.0,7646316.0,,,,,,,,,,,,,,,,
France,2024-08-01,288,239,13656.0,32168.0,27.18674068,0.756077208,75.60772085,0.625000218,45.7310409,0.183534743,18.35347432,0.377516779,17.00223714,0.4413125,13.6640625,0.463929521,40.43661348,^FCHI,7405.87227006392,7443.346368963068,7369.349098899148,7409.95048384233,7409.95048384233,1117142300.0,6554189.0,,,,,,,,,,,,,,,,
France,2024-09-01,321,214,13977.0,32382.0,29.9189475,0.756077208,75.60772085,0.625000218,45.7310409,0.203927492,20.39274924,0.377516779,17.00223714,0.4413125,13.6640625,0.463929521,40.43661348,^FCHI,7532.889997209822,7568.701474144345,7491.544247581845,7522.927571614583,7522.927571614583,1244898600.0,7700013.0,,,,,,,,,,,,,,,,
France,2024-10-01,407,85,14384.0,32467.0,29.9189475,0.756077208,75.60772085,0.625000218,45.7310409,0.203927492,20.39274924,0.377516779,17.00223714,0.4413125,13.6640625,0.463929521,40.43661348,^FCHI,7528.144786005435,7569.669115149457,7487.1396484375,7529.431683084239,7529.431683084239,1387062300.0,8174070.0,,,,,,,,,,,,,,,,
France,2024-11-01,329,37,14713.0,32504.0,46.52421436,0.840057714,84.00577135,0.674664774,52.744892,0.495468278,49.54682779,0.437080537,24.94407159,0.454,17.21666667,0.556183511,50.68705674,^FCHI,7291.583356584822,7334.842331659226,7237.789992559524,7283.713750930059,7283.713750930059,1435325600.0,7729176.0,,,,,,,,,,,,,,,,
France,2024-12-01,329,33,15042.0,32537.0,46.52421436,0.840057714,84.00577135,0.674664774,52.744892,0.495468278,49.54682779,0.437080537,24.94407159,0.454,17.21666667,0.556183511,50.68705674,^FCHI,7326.319067382812,7377.279516601562,7304.89052734375,7348.138500976563,7348.138500976563,1471883500.0,6977533.0,,,,,,,,,,,,,,,,
France,2025-01-01,322,58,15364.0,32595.0,46.52421436,0.840057714,84.00577135,0.674664774,52.744892,0.495468278,49.54682779,0.437080537,24.94407159,0.454,17.21666667,0.556183511,50.68705674,^FCHI,7640.674582741477,7686.893221768466,7602.321799538352,7653.021373401989,7653.021373401989,1541152800.0,7255678.0,,,,,,,,,,,,,,,,
Germany,2022-03-01,593,4560,593.0,4560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,^TECDAX,3191.676099694293,3236.028256623641,3149.6108716881795,3192.4630604619565,3192.4630604619565,32232700.0,16365571.0,54.95493244865125,47.19107093266384,54.36804022259412,46.99332419417967,117097111868.007,62728998895.9956,4163596357879.3936,1.3697310553658468,49686.11545825826,17.48252552214991,244202078745.0,6.091856622315575,3.13235998153687,5787.44189453125,113976.3,
Germany,2022-04-01,449,4173,1042.0,8733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,^TECDAX,3224.215267783717,3250.4784256784537,3191.3884534333883,3217.3873997738488,3217.3873997738488,0.0,14084899.0,54.95493244865125,47.19107093266384,54.36804022259412,46.99332419417967,117097111868.007,62728998895.9956,4163596357879.3936,1.3697310553658468,49686.11545825826,17.48252552214991,244202078745.0,6.091856622315575,3.13235998153687,5787.44189453125,113976.3,
Germany,2022-05-01,488,3631,1530.0,12364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,^TECDAX,3061.274092240767,3091.689530806108,3030.379538796165,3062.630459872159,3062.630459872159,23370800.0,15018937.0,54.95493244865125,47.19107093266384,54.36804022259412,46.99332419417967,117097111868.007,62728998895.9956,4163596357879.3936,1.3697310553658468,49686.11545825826,17.48252552214991,244202078745.0,6.091856622315575,3.13235998153687,5787.44189453125,113976.3,
Germany,2022-06-01,596,6627,2126.0,18991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,^TECDAX,2987.725441672585,3008.3036554509945,2950.064974698153,2975.377286044034,2975.377286044034,0.0,14692207.0,54.95493244865125,47.19107093266384,54.36804022259412,46.99332419417967,117097111868.007,62728998895.9956,4163596357879.3936,1.3697310553658468,49686.11545825826,17.48252552214991,244202078745.0,6.091856622315575,3.13235998153687,5787.44189453125,113976.3,
Germany,2022-07-01,573,4359,2699.0,23350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,^TECDAX,2961.835728236608,2991.373337518601,2934.8561895461307,2972.0052432105654,2972.0052432105654,23206100.0,13621039.0,54.95493244865125,47.19107093266384,54.36804022259412,46.99332419417967,117097111868.007,62728998895.9956,4163596357879.3936,1.3697310553658468,49686.11545825826,17.48252552214991,244202078745.0,6.091856622315575,3.13235998153687,5787.44189453125,113976.3,
Germany,2022-08-01,484,3126,3183.0,26476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,^TECDAX,3105.699993631114,3128.499129585598,3076.1217518682065,3097.581298828125,3097.581298828125,0.0,13249756.0,54.95493244865125,47.19107093266384,54.36804022259412,46.99332419417967,117097111868.007,62728998895.9956,4163596357879.3936,1.3697310553658468,49686.11545825826,17.48252552214991,244202078745.0,6.091856622315575,3.13235998153687,5787.44189453125,113976.3,
Germany,2022-09-01,523,3111,3706.0,29587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,^TECDAX,2831.124090021307,2857.558660333807,2794.717706853693,2824.4872602982955,2824.4872602982955,15655900.0,15122027.0,54.95493244865125,47.19107093266384,54.36804022259412,46.99332419417967,117097111868.007,62728998895.9956,4163596357879.3936,1.3697310553658468,49686.11545825826,17.48252552214991,244202078745.0,6.091856622315575,3.13235998153687,5787.44189453125,113976.3,
Germany,2022-10-01,584,6027,4290.0,35614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,^TECDAX,2761.836181640625,2796.7471284412204,2733.160481770833,2770.2985491071427,2770.2985491071427,0.0,14425186.0,54.95493244865125,47.19107093266384,54.36804022259412,46.99332419417967,117097111868.007,62728998895.9956,4163596357879.3936,1.3697310553658468,49686.11545825826,17.48252552214991,244202078745.0,6.091856622315575,3.13235998153687,5787.44189453125,113976.3,
Germany,2022-11-01,533,4261,4823.0,39875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,^TECDAX,3009.6922718394885,3039.753184925426,2985.372281161221,3019.484119762074,3019.484119762074,16399700.0,15786353.0,54.95493244865125,47.19107093266384,54.36804022259412,46.99332419417967,117097111868.007,62728998895.9956,4163596357879.3936,1.3697310553658468,49686.11545825826,17.48252552214991,244202078745.0,6.091856622315575,3.13235998153687,5787.44189453125,113976.3,
Germany,2022-12-01,485,2849,5308.0,42724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,^TECDAX,3002.732840401786,3024.71240234375,2976.9709588913693,2997.864769345238,2997.864769345238,0.0,14000609.0,54.95493244865125,47.19107093266384,54.36804022259412,46.99332419417967,117097111868.007,62728998895.9956,4163596357879.3936,1.3697310553658468,49686.11545825826,17.48252552214991,244202078745.0,6.091856622315575,3.13235998153687,5787.44189453125,113976.3,
